,participant_id,bigram,iki_ms_mean,iki_ms_std,keystroke_count,coeff_var
166783,310887,hi,492.7142857142857,412.9086720190936,7,0.8380286181889404
166793,310887,in,219.0,93.90420650854784,7,0.42878633108925956
166829,310887,nd,439.1666666666667,420.6463677088709,6,0.9578285412725713
166839,310887,o ,217.85714285714286,15.19241665468413,7,0.06973568300510748
166846,310887,on,315.4,208.88710401128697,10,0.6622926569793499
166866,310887,re,192.14285714285714,170.16994306812683,7,0.8856428263768683
166878,310887,se,197.375,27.645394863211074,8,0.14006533179587624
166882,310887,t ,227.0,136.13718571108092,10,0.599723285070841
166885,310887,th,176.33333333333334,40.200256293469145,12,0.22797876915010856
166887,310887,to,214.0,65.09992319503918,6,0.30420524857494946
166895,310887,ve,130.0,56.61448577881813,6,0.43549604445244716
166900,310887,we,217.66666666666666,62.00215050033882,6,0.2848490834625061
166910,312936, BKSP,474.5,370.9474356293625,8,0.7817648801461802
166911,312936, SHIFT,329.0,198.0892054942251,13,0.60209484952652
166912,312936, a,179.08333333333334,76.1379827959897,12,0.42515392906090105
166917,312936, f,439.22222222222223,258.4868361144228,9,0.5885103782013167
166919,312936, h,312.1111111111111,151.85062104288906,9,0.48652744371164175
166923,312936, m,299.6666666666667,209.46280497182948,6,0.6989860010183409
166929,312936, s,267.875,156.19624789713376,8,0.5830937858969062
166930,312936, t,161.9375,129.07231500209485,16,0.7970501891291075
166953,312936,BKSPBKSP,175.53488372093022,64.37958447372868,43,0.3667623386818142
167022,312936,al,126.71428571428571,19.09375365326128,7,0.15068351248345996
167023,312936,an,147.33333333333334,38.77284272958759,12,0.26316409092480264
167025,312936,ar,221.44444444444446,44.50312098918207,9,0.20096743045792204
167026,312936,as,237.0,48.54688455503607,6,0.20483917533770496
167040,312936,d ,122.73333333333333,29.397440769725577,15,0.23952287427804653
167048,312936,e ,122.44,56.47497971078283,25,0.4612461590230548
167064,312936,er,203.66666666666666,142.87850316498512,6,0.7015311121030366
167065,312936,es,255.625,82.50183980632536,8,0.32274558359442684
167084,312936,ha,120.125,21.80063891593219,8,0.18148294623044486
167085,312936,he,139.9090909090909,117.7577636892401,11,0.8416734246794288
167097,312936,in,245.33333333333334,178.14951585676567,9,0.7261529178944253
167122,312936,me,130.14285714285714,18.087090897733038,7,0.1389787445489915
167124,312936,n ,119.66666666666667,29.979159427842536,9,0.25052222363099613
167129,312936,nd,115.66666666666667,22.446974554862994,6,0.194066062433974
167130,312936,ne,127.0,32.067636852960234,7,0.25250107758236406
167137,312936,o ,118.83333333333333,29.835660989270316,6,0.2510714809756268
167143,312936,on,193.25,13.498677183868269,8,0.06985085218043088
167146,312936,or,160.42857142857142,69.85427007434153,7,0.4354228766877923
167159,312936,ra,179.91666666666666,34.34704786396783,12,0.190905314667723
167162,312936,re,247.92857142857142,265.3634559170945,14,1.0703222076748264
167171,312936,s ,177.66666666666666,121.29478242044975,12,0.6827098447680099
167180,312936,st,219.71428571428572,33.92989972337224,7,0.15442737195292955
167182,312936,t ,188.16666666666666,176.03606724105424,12,0.9355326868435124
167186,312936,th,112.25,12.657193427239132,12,0.11275896148988092
167188,312936,to,173.83333333333334,148.28137666836878,6,0.8530088782456496
167200,312936,ve,142.16666666666666,12.812754062521712,6,0.09012488203415038
167216,313335, a,827.4285714285714,132.65350497047706,7,0.16032018901818704
167217,313335, b,827.2857142857143,252.44584520626353,7,0.3051495279647461
167219,313335, d,811.4285714285714,287.58700546840726,7,0.35442060533078357
167223,313335, h,826.6666666666666,316.4469413134952,6,0.382798719330841
167224,313335, i,835.4444444444445,364.4897498939823,9,0.4362824509969199
167234,313335, t,860.6666666666666,344.15148179870215,12,0.3998661678528685
167235,313335, w,864.0,291.70944448200504,6,0.3376266718541725
167245,313335,BKSPBKSP,329.75,168.8386804023296,8,0.5120202589911436
167293,313335,as,429.0,111.95356180131117,6,0.26096401352286985
167297,313335,ay,416.0,65.96969000988257,6,0.15858098560067926
167309,313335,d ,394.90909090909093,132.67814782054697,11,0.3359713687905195
167311,313335,da,465.3333333333333,51.45353891295201,6,0.11057350769259029
167315,313335,e ,399.2105263157895,146.80999774741667,19,0.3677508183521314
167339,313335,g ,377.3333333333333,133.61836201161375,6,0.35411226681523084
167346,313335,ha,584.0,176.7257762749962,6,0.3026126306078702
167347,313335,he,591.8888888888889,230.26096306389218,9,0.38902734514267495
167356,313335,in,433.1333333333333,185.68747425509912,15,0.42870742093681496
167359,313335,is,739.0909090909091,255.83293554405947,11,0.3461454232453449
167381,313335,n ,434.3,124.79854878073614,10,0.2873556269415983
167385,313335,ng,677.3333333333334,271.4995395944531,9,0.40083593444062954
167403,313335,ou,529.3333333333334,268.61025048695865,6,0.5074500953783854
167413,313335,re,479.85714285714283,286.9195175023991,7,0.5979269492458452
167423,313335,s ,393.15384615384613,146.61050789640223,13,0.37290874636142224
167432,313335,st,453.0,149.6939735403056,8,0.3304502727159064
167433,313335,t ,449.5,143.16750096768936,16,0.3185038953674958
167438,313335,th,339.9166666666667,103.84293938735586,12,0.3054952862584629
167439,313335,to,365.7142857142857,229.30453861311037,7,0.6270045977702237
167459,313335,y ,469.3333333333333,87.14738473796369,6,0.18568334816327492
167469,313421, a,347.22222222222223,147.53285886352384,9,0.4248946335269487
167470,313421, b,293.5,185.23687537852715,6,0.6311307508638063
167476,313421, i,296.0,214.3641761115882,6,0.7242032976742845
167480,313421, m,548.6666666666666,463.56741688777043,9,0.8448980866727287
167483,313421, p,490.6666666666667,191.64411461525935,6,0.3905790379387079
167487,313421, t,283.0769230769231,157.98916710672577,13,0.5581139055400638
167490,313421, w,257.6666666666667,150.42938542718306,9,0.5838139149825992
167508,313421,BKSP.,805.3333333333334,152.68617051542904,6,0.18959375477909235
167510,313421,BKSPBKSP,178.06451612903226,161.15539818942275,31,0.9050393738898742
167556,313421,an,138.22222222222223,39.35027883566321,9,0.2846885124766631
167557,313421,ar,229.33333333333334,62.10528694617445,6,0.27080793726529556
167572,313421,d ,182.125,84.97804338264595,8,0.46659186483264764
167577,313421,e ,159.3,45.902757628433804,20,0.2881529041332944
167584,313421,ed,229.16666666666666,51.413681706980164,6,0.22435061108500437
167591,313421,er,203.57142857142858,197.56843299040895,7,0.9705116006546404
167592,313421,es,235.85714285714286,67.02842325319554,7,0.284190770909975
167593,313421,et,221.33333333333334,175.90414056146224,6,0.7947476230186546
167600,313421,g ,165.16666666666666,21.912705598959402,6,0.13267026598764523
167611,313421,he,123.3,70.32946276869555,10,0.570393047596882
167621,313421,in,158.33333333333334,26.75251333420787,12,0.16896324211078653
167623,313421,is,232.0,107.92590050585635,6,0.4651978470080015
167635,313421,ll,160.0,26.773120849090418,6,0.1673320053068151
167649,313421,n ,103.44444444444444,35.359267212115384,9,0.34181890967673306
167656,313421,ng,134.66666666666666,16.650825805346713,9,0.12364474607930728
167669,313421,on,151.1818181818182,49.77713969648755,11,0.32925347965205237
167673,313421,ou,122.0,16.97056274847714,8,0.13910297334817326
167680,313421,r ,166.33333333333334,35.01809056283147,6,0.2105296025821531
167696,313421,s ,178.28571428571428,59.45786823657652,7,0.3334976583782337
167700,313421,se,101.75,17.08591734231942,8,0.1679205635608788
167703,313421,st,218.5,16.465114636709945,6,0.07535521572864963
167706,313421,t ,216.42857142857142,210.35819791149436,14,0.9719520695580598
167711,313421,th,145.33333333333334,115.06625232552952,12,0.7917402682949278
167741,313421,y ,203.42857142857142,23.936423729379058,7,0.11766500428767795
167745,313421,yo,167.83333333333334,16.497474554205766,6,0.0982967699356848
167751,314030, a,216.30769230769232,95.72563625224664,13,0.44254383758151006
167759,314030, i,246.83333333333334,71.58049082443252,6,0.2899952362907462
167762,314030, m,339.5,276.5796449487923,6,0.8146675845325252
167764,314030, o,256.75,120.25894680111865,8,0.46838927673269193
167768,314030, s,333.0,121.82282216399355,6,0.3658343007927734
167769,314030, t,187.66666666666666,69.99557809162627,15,0.3729782136321116
167788,314030,BKSPBKSP,187.4,52.26416417721475,15,0.2788909507855643
167789,314030,BKSPSHIFT,500.1666666666667,228.65468870475118,6,0.45715699174558716
167865,314030,d ,105.27272727272727,30.864513309271246,11,0.29318622314506365
167871,314030,e ,117.36363636363636,34.956060080673225,33,0.29784404406460535
167881,314030,en,207.5,99.94948724230655,6,0.48168427586653756
167884,314030,er,172.36363636363637,44.809089986904944,11,0.2599683490801447
167904,314030,he,192.53846153846155,151.61717986682518,13,0.7874643780538263
167915,314030,in,202.91666666666666,96.39450977701746,12,0.4750448120427965
167917,314030,is,155.0,32.26674537574028,8,0.2081725508112276
167940,314030,n ,231.33333333333334,257.78569911200793,6,1.1143474025014752
167961,314030,on,146.25,55.75648584950197,8,0.38124092888548355
167966,314030,ou,171.8,65.42136925772462,10,0.38079958822889765
167982,314030,re,163.7,43.779878686193015,10,0.26743969875499707
167989,314030,s ,117.125,43.062551402968836,16,0.3676631923412494
168002,314030,t ,119.625,63.632735286171695,8,0.5319350912114666
168006,314030,te,200.16666666666666,21.848722311994962,6,0.10915265101746026
168007,314030,th,149.23076923076923,57.41247519217672,13,0.38472277190633886
168043,315259, SHIFT,93.16666666666667,31.581112498876074,6,0.3389743738698684
168044,315259, a,135.2,41.57937522912585,10,0.30753975761187763
168045,315259, b,235.66666666666666,113.57757994721786,6,0.48194164051153265
168049,315259, f,268.3333333333333,110.66285133985419,6,0.4124081416392082
168051,315259, h,231.44444444444446,55.07293144347573,9,0.23795313633762916
168057,315259, o,179.83333333333334,52.01313936561287,6,0.28922969063362114
168062,315259, t,166.25,58.996610072104986,16,0.3548668275013834
168064,315259, w,199.53846153846155,112.49267782439247,13,0.5637643838539329
168079,315259,BKSPBKSP,140.66666666666666,20.152750019124763,21,0.14326599539662155
168130,315259,an,121.5,103.06447357982145,8,0.848267272261905
168132,315259,as,139.58333333333334,138.20568224953922,12,0.9901302608922212
168138,315259,be,180.0,18.428239199663103,6,0.10237910666479502
168146,315259,d ,104.57142857142857,28.330532074407774,7,0.2709203886896918
168151,315259,e ,114.08333333333333,46.51780086269609,24,0.40775281983371303
168163,315259,er,74.8,11.232888220657133,10,0.15017230241520232
168177,315259,ha,103.5,30.104447807222403,10,0.2908642300214725
168178,315259,he,101.36363636363636,49.332084341273735,11,0.48668424013812656
168187,315259,in,111.0,105.88515791491585,7,0.9539203415758185
168189,315259,is,88.5,35.33513023283526,8,0.39926700828062445
168224,315259,o ,96.0909090909091,25.645485159983018,11,0.2668877358181771
168242,315259,r ,107.33333333333333,23.131508093219228,6,0.215510944967881
168245,315259,re,84.54545454545455,28.13312508898944,11,0.33275739352568157
168248,315259,ro,169.0,61.699270660195005,6,0.3650844417763018
168250,315259,s ,115.13636363636364,33.31565548556564,22,0.2893582395114268
168262,315259,t ,104.35714285714286,30.590614807252802,14,0.293133885901122
168267,315259,th,105.0,34.74910070778811,9,0.33094381626464864
168269,315259,to,111.0,18.30690736150858,8,0.16492709334692413
168282,315259,wa,130.83333333333334,93.792146081997,6,0.7168826452127159
168293,316163, a,201.1,71.94820667983632,10,0.3577732803572169
168294,316163, b,236.66666666666666,95.6172927177227,6,0.40401672979319453
168300,316163, h,181.66666666666666,28.779622420502093,6,0.15841993992936934
168301,316163, i,179.15384615384616,75.89559292634208,13,0.42363362303239455
168306,316163, o,170.5,98.17331613019905,8,0.5757965755436895
168308,316163, s,201.58333333333334,154.02506191191645,12,0.7640763716176094
168309,316163, t,168.69230769230768,33.14710800704594,13,0.19649448430989386
168322,316163,BKSPBKSP,183.16666666666666,69.97618642557386,24,0.38203559468011206
168385,316163,be,122.83333333333333,51.003594644560756,6,0.41522600796114595
168405,316163,e ,105.96,29.954799281584247,25,0.2826991249677638
168419,316163,er,179.0,88.15667870331777,11,0.4924954117503786
168439,316163,he,138.5,33.334393922521194,12,0.24068154456694002
168451,316163,in,134.5,33.81731969141125,10,0.25142988618149625
168453,316163,is,146.625,73.85494953913768,8,0.5036995705994044
168454,316163,it,216.0,104.9418886813078,6,0.4858420772282769
168463,316163,l ,91.5,15.858751527153704,6,0.17331968882135196
168476,316163,n ,131.1,34.83755955223551,10,0.2657327196966858
168489,316163,o ,112.16666666666667,31.833420593248636,6,0.2838046412473875
168497,316163,on,162.75,41.791147387933734,8,0.25678124355105214
168516,316163,r ,122.71428571428571,34.78847647193098,7,0.28349165925904174
168527,316163,s ,120.86666666666666,40.642811113874686,15,0.336261537070116
168539,316163,t ,105.71428571428571,26.1133062231645,7,0.247017761570475
168544,316163,te,156.5,18.598387026836495,6,0.11883953371780508
168545,316163,th,112.11111111111111,30.55914120375622,9,0.272579059300105
168573,316163,y ,155.0,54.996969613485675,7,0.3548191587966818
168606,316218,TAB32SHIFT,145.2,59.038217377484486,10,0.40659929323336425
168607,316218,TAB32TAB65,167.1818181818182,61.27775808858902,11,0.36653362641352866
168614,316218,TAB32TAB72,387.3636363636364,380.98721047491154,11,0.9835389146266198
168615,316218,TAB32TAB73,201.125,49.47853069766724,8,0.24600885368635048
168626,316218,TAB32TAB84,144.125,36.003472054789384,16,0.24980726490747188
168629,316218,TAB32TAB87,156.0,140.8332347139694,6,0.902777145602368
168639,316218,TAB65TAB78,114.66666666666667,46.14921451119184,9,0.4024640800394637
168641,316218,TAB65TAB83,278.3333333333333,258.9144002690207,6,0.9302313782120505
168657,316218,TAB68TAB32,122.9090909090909,42.68595681358108,11,0.3472969859093135
168663,316218,TAB69TAB32,112.11764705882354,59.625793865722635,17,0.5318145308065503
168672,316218,TAB69TAB83,175.16666666666666,43.323973348097546,6,0.24733000959903453
168690,316218,TAB72TAB69,90.0,34.59479729670345,11,0.3843866366300383
168701,316218,TAB73TAB78,98.46153846153847,16.04480904953055,13,0.16295509190929464
168726,316218,TAB77TAB69,109.16666666666667,30.733803322509026,6,0.2815310228016094
168731,316218,TAB78TAB32,201.0,69.44062211702888,10,0.34547573192551684
168742,316218,TAB79TAB32,153.5,5.394441583704474,6,0.03514294191338419
168755,316218,TAB79TAB85,94.0,18.801595676963167,9,0.2000169752868422
168767,316218,TAB82TAB32,225.83333333333334,145.2424409966545,6,0.6431399601327874
168775,316218,TAB83TAB32,165.0,128.37145620904502,14,0.7780088255093638
168781,316218,TAB83TAB84,201.0,55.23766830705293,6,0.2748142701843429
168786,316218,TAB84TAB32,157.42857142857142,103.43166773338757,14,0.657006963823696
168789,316218,TAB84TAB72,67.5,24.38692728127556,10,0.3612878115744528
168792,316218,TAB84TAB79,91.66666666666667,31.666228067138025,9,0.3454497607324148
168822,316479, SHIFT,236.22222222222223,174.34361027707453,9,0.7380491498088761
168823,316479, a,202.66666666666666,117.99788133691214,9,0.5822263881755534
168831,316479, i,139.57142857142858,25.87699842754271,7,0.1854032640663244
168838,316479, s,197.0,42.406760467328,7,0.21526274348897462
168839,316479, t,173.3125,78.39363813473642,16,0.45232535526714124
168841,316479, w,196.63636363636363,57.482645602429834,11,0.2923296817506834
168872,316479,SHIFTI,111.125,60.38551742169404,8,0.543401731578799
168916,316479,e ,116.32,38.30983337647572,25,0.3293486363177074
168926,316479,er,104.625,23.633737991028237,8,0.225889968850927
168939,316479,he,200.53846153846155,241.48623680057332,13,1.204189136328137
168945,316479,in,256.0,218.54477386068555,12,0.8536905228933029
168948,316479,is,109.14285714285714,36.8981868182732,7,0.33807239231402153
168962,316479,ll,177.16666666666666,10.59087657687817,6,0.05977917164747791
168973,316479,n ,152.71428571428572,19.947550273273205,7,0.13062006727119965
168980,316479,ng,100.83333333333333,25.98781765879287,6,0.2577304230624086
168998,316479,on,174.0,33.66996683495049,7,0.193505556522704
169012,316479,re,183.83333333333334,20.034137532388723,6,0.10897989591507917
169023,316479,s ,150.0,93.65450692127243,13,0.6243633794751495
